"ISO3","Year","GDP_USD","Population_Total","Health_Exp_Percent_GDP","Polity_Score","Inactivity_Adolescents_Percent","Is_Host","GDP_per_Capita","Health_Exp_per_Capita_USD","Log_Population","Log_GDP_per_Capita"
"ABW",1998,1665363128.49162,88451,NA,NA,NA,0,18828.0870594071,NA,11.3902040053465,9.84310502644316
"ABW",1999,1722905027.93296,89659,NA,NA,NA,0,19216.1972354472,NA,11.4037688644016,9.86350880839319
"ABW",2000,1873452513.96648,90588,NA,NA,NA,0,20681.0230269625,NA,11.4140770329276,9.9369717967877
"ABW",2001,1896456983.24022,91439,NA,NA,NA,0,20740.1325828172,NA,11.4234273622759,9.93982587437722
"ABW",2002,1961843575.41899,92074,NA,NA,NA,0,21307.2482505266,NA,11.4303478805429,9.96680258726279
"ABW",2003,2044111731.84358,93128,NA,NA,NA,0,21949.4859960869,NA,11.4417301699281,9.99649900119437
"ABW",2004,2254830726.25698,95138,NA,NA,NA,0,23700.6319899197,NA,11.463083748113,10.073256993009
"ABW",2005,2360017318.43575,97635,NA,NA,NA,0,24171.8371325421,NA,11.4889913146746,10.0929434796026
"ABW",2006,2469782681.56425,99405,NA,NA,NA,0,24845.65848362,NA,11.5069576931904,10.1204383073527
"ABW",2007,2677641340.78212,100150,NA,NA,NA,0,26736.3089444046,NA,11.514424341094,10.1937778061396
"ABW",2008,2843024581.00559,100917,NA,NA,NA,0,28171.9094008501,NA,11.5220536757971,10.2460806399312
"ABW",2009,2553793296.08939,101604,NA,NA,NA,0,25134.7712303589,NA,11.5288381834303,10.1320074744485
"ABW",2010,2453597206.70391,101838,NA,NA,NA,0,24093.1401510626,NA,11.5311385943896,10.0896824379261
"ABW",2011,2637859217.87709,102591,NA,NA,NA,0,25712.3843015186,NA,11.538505488573,10.1547280342532
"ABW",2012,2615208379.88827,104110,NA,NA,NA,0,25119.6655449839,NA,11.5532033114688,10.1314063062015
"ABW",2013,2727849720.67039,105675,NA,NA,NA,0,25813.5767274227,NA,11.568123625435,10.1586558622445
"ABW",2014,2790849720.67039,106807,NA,NA,NA,0,26129.8390617693,NA,11.5787787464315,10.1708331993594
"ABW",2015,2962907262.56983,107906,NA,NA,NA,0,27458.2253310273,NA,11.5890157567438,10.2204210498128
"ABW",2016,2983635195.53073,108727,NA,NA,NA,0,27441.5296617283,NA,11.59659543233,10.2198128259759
"ABW",2017,3092429050.27933,108735,NA,NA,NA,0,28440.051963759,NA,11.5966690084031,10.2555537110519
"ABW",2018,3276184357.5419,108908,NA,NA,NA,0,30082.1276448186,NA,11.5982587681145,10.3116865084353
"ABW",2019,3395798882.68156,109203,NA,NA,NA,0,31096.2050738676,NA,11.6009638144431,10.3448410673736
"ABW",2020,2481857122.8401,108587,NA,NA,NA,0,22855.9323200761,NA,11.595306973976,10.0369659827615
"ABW",2021,2929446578.25104,107700,NA,NA,NA,0,27200.0610793968,NA,11.5871048631445,10.2109744978476
"ABW",2022,3279343543.60416,107310,NA,NA,NA,0,30559.5335346581,NA,11.5834771209212,10.3274319792457
"ABW",2023,3648573136.15155,107359,NA,NA,NA,0,33984.7906198041,NA,11.5839336377061,10.4336683688026
"ABW",2024,NA,107624,NA,NA,NA,0,NA,NA,11.5863989501654,NA
"AFE",1960,24209933140.9893,130075728,NA,NA,NA,0,186.121834666874,NA,18.6836273618961,5.22640148436862
"AFE",1961,24963256383.3821,133534923,NA,NA,NA,0,186.941781389892,NA,18.7098735971001,5.23079723891569
"AFE",1962,27078015031.423,137171659,NA,NA,NA,0,197.402402426459,NA,18.7367436848628,5.28524429727213
"AFE",1963,31774831212.1934,140945536,NA,NA,NA,0,225.440493639993,NA,18.7638841042176,5.41805623782147
"AFE",1964,30284919141.1811,144904094,NA,NA,NA,0,208.999748076001,NA,18.79158266086,5.3423330465861
"AFE",1965,33812194393.0267,149033472,NA,NA,NA,0,226.876512633529,NA,18.8196814829763,5.42440587225211
"AFE",1966,36933907896.9839,153281203,NA,NA,NA,0,240.955232436321,NA,18.8477847205381,5.48461115870995
"AFE",1967,38451060071.1434,157704381,NA,NA,NA,0,243.817323446096,NA,18.8762328321435,5.49641927049532
"AFE",1968,41749510602.9314,162329396,NA,NA,NA,0,257.190081597614,NA,18.9051381374645,5.54981542862461
"AFE",1969,47056941587.2592,167088245,NA,NA,NA,0,281.629276716978,NA,18.9340326439936,5.64059158449411
"AFE",1970,47602358397.427,171984985,NA,NA,NA,0,276.782059767758,NA,18.9629177344555,5.62323040866531
"AFE",1971,52197888095.6768,177022314,NA,NA,NA,0,294.866149448689,NA,18.9917863503888,5.6865215226905
"AFE",1972,56735886018.8697,182126556,NA,NA,NA,0,311.51901877983,NA,19.0202123660259,5.74146039183667
"AFE",1973,73096340026.7834,187524135,NA,NA,NA,0,389.796972143257,NA,19.049418115091,5.96562601932461
"AFE",1974,89551627351.3306,193186642,NA,NA,NA,0,463.549790110905,NA,19.0791673365656,6.13891380126658
"AFE",1975,95312337397.3043,198914573,NA,NA,NA,0,479.162164741466,NA,19.1083860091141,6.1720390886371
"AFE",1976,96023171889.5594,204802976,NA,NA,NA,0,468.856330923431,NA,19.1375589822741,6.15029639086379
"AFE",1977,109227611657.038,210680842,NA,NA,NA,0,518.450612880302,NA,19.165854949154,6.25084477314324
"AFE",1978,124105768857.168,217074286,NA,NA,NA,0,571.720267490218,NA,19.1957501847198,6.34864982891007
"AFE",1979,142125443087.571,223974122,NA,NA,NA,0,634.561894108334,NA,19.2270410763599,6.45293483024303
"AFE",1980,178504202321.607,230792729,NA,NA,NA,0,773.43945407226,NA,19.2570305886358,6.65084739167118
"AFE",1981,185157804112.61,238043099,NA,NA,NA,0,777.833110434384,NA,19.2879623034765,6.65651199015783
"AFE",1982,178399944240.917,245822010,NA,NA,NA,0,725.72811621269,NA,19.3201182954323,6.58717544910901
"AFE",1983,185817205250.524,253644643,NA,NA,NA,0,732.588723549442,NA,19.3514448021009,6.59658445785585
"AFE",1984,170095168125.952,261458202,NA,NA,NA,0,650.56351961738,NA,19.3817849893054,6.47783894056028
"AFE",1985,149393853685.646,269450407,NA,NA,NA,0,554.439146516658,NA,19.411894912827,6.31795705598291
"AFE",1986,160633055116.323,277621771,NA,NA,NA,0,578.60395651868,NA,19.4417702093143,6.36061823060832
"AFE",1987,190269043509.153,286067346,NA,NA,NA,0,665.119756482633,NA,19.4717378165886,6.4999671093788
"AFE",1988,207464333652.835,294498625,NA,NA,NA,0,704.466221711001,NA,19.5007848921146,6.55744038371801
"AFE",1989,220706095624.172,302939121,NA,NA,NA,0,728.549336565125,NA,19.5290424224943,6.59105534683578
"AFE",1990,256504902942.114,311748681,NA,NA,NA,0,822.79386754523,NA,19.5577079115612,6.71270570459744
"AFE",1991,277043404954.608,320442961,NA,NA,NA,0,864.563865250914,NA,19.5852148496879,6.76222517775723
"AFE",1992,241297872903.172,329082707,NA,NA,NA,0,733.243855634055,NA,19.6118196661945,6.59747832818939
"AFE",1993,240094759186.747,338324002,NA,NA,NA,0,709.659254937363,NA,19.6395145800961,6.56478493221221
"AFE",1994,243571144844.344,347441809,NA,NA,NA,0,701.041551520197,NA,19.6661077528317,6.55256715991443
"AFE",1995,273433173838.293,356580375,NA,NA,NA,0,766.820590836759,NA,19.6920702282278,6.64225286375404
"AFE",1996,273530987732.975,366138524,NA,NA,NA,0,747.069673916572,NA,19.7185223006341,6.61615845242529
"AFE",1997,288377676457.787,375646235,NA,NA,NA,0,767.684192170293,NA,19.7441583941018,6.64337844046683
"AFE",1998,268833469565.376,385505757,NA,NA,NA,0,697.352671611013,NA,19.7700666847083,6.54729126788794
"AFE",1999,265429291662.216,395750933,NA,NA,NA,0,670.697829187976,NA,19.7962956142716,6.50831870646407
"AFE",2000,287201651521.163,406156661,5.65402710842858,NA,NA,0,707.120377674079,39.980777842915,19.8222495076715,6.56120091685437
"AFE",2001,260992228316.31,416807868,5.81323062317507,NA,NA,0,626.169149753934,36.4006567663707,19.8481359253846,6.43962054187534
"AFE",2002,267815037639.861,427820358,5.44229903174101,NA,NA,0,625.998816166343,34.0687275109311,19.8742139411381,6.43934847999023
"AFE",2003,355716369817.829,439173286,6.02368153670294,NA,NA,0,809.968140498029,48.7899013323559,19.9004046220839,6.69699491417445
"AFE",2004,442696186423.428,450928044,6.1093198259879,NA,NA,0,981.744631574584,59.9779194173579,19.926818337066,6.88933122522273
"AFE",2005,516661066865.396,463076637,5.95519810609397,NA,NA,0,1115.71395657647,66.4429764114681,19.9534031210313,7.01724979877649
"AFE",2006,580240750535.502,475606210,5.97289194008616,NA,NA,0,1220.00246913408,72.8694291477616,19.9801007798866,7.10660816160565
"AFE",2007,665598701333.933,488580707,5.99483832571677,NA,NA,0,1362.31065164416,81.6683210600858,20.007015229721,7.21693754560965
"AFE",2008,713502106251.46,502070763,5.88653784608628,NA,NA,0,1421.11861281885,83.6546849813577,20.0342516298732,7.25919959598502
"AFE",2009,715485349813.383,516003448,6.4068224250504,NA,NA,0,1386.59024970969,88.836375061963,20.0616240055941,7.23460295468624
"AFE",2010,849409606774.9,530308387,6.44395355300087,NA,NA,0,1601.72765054704,103.214585846823,20.0889692575584,7.37883810727494
"AFE",2011,945439030450.479,544737983,6.35389212552533,NA,NA,0,1735.58492331253,110.27719377416,20.1158154718853,7.45909976715711
"AFE",2012,952998471719.373,559609961,6.16748822866704,NA,NA,0,1702.9691001504,105.030418789613,20.1427506008116,7.44012853613543
"AFE",2013,962441293816.426,575202699,6.16127136570725,NA,NA,0,1673.22110186487,103.091692634171,20.170233056641,7.42250585116965
"AFE",2014,978743758351.278,590968990,5.82088066015327,NA,NA,0,1656.16770915726,96.4035458820382,20.1972741036046,7.41226160346306
"AFE",2015,898308853395.359,607123269,5.9713905922151,NA,NA,0,1479.61525980543,88.3536064250007,20.2242424074834,7.29953737337189
"AFE",2016,828961170566.435,623369401,6.06778640864792,NA,NA,0,1329.80728479234,80.6898656878393,20.2506498400377,7.1927893120646
"AFE",2017,973025126473.894,640058741,5.929017140206,NA,NA,0,1520.21223076132,90.1336437293468,20.2770705129187,7.32660522959446
"AFE",2018,1012291194268.21,657801085,5.789154817055,NA,NA,0,1538.90167917283,89.0894006895742,20.3044131411554,7.33882424562057
"AFE",2019,1009746517725.42,675950189,5.81267571889709,NA,NA,0,1493.81793829992,86.8307925840885,20.3316299463811,7.30909049635262
"AFE",2020,933407232177.078,694446100,6.03580639616092,NA,NA,0,1344.10320999294,81.1274675197581,20.3586251073557,7.20348231128416
"AFE",2021,1085604883589.65,713090928,6.04446785568353,NA,NA,0,1522.3933455926,92.0205764114096,20.3851194989992,7.32803894497436
"AFE",2022,1191638638185.25,731821393,5.72792044451625,NA,NA,0,1628.31894446307,93.2688137218311,20.4110470435192,7.39530343920662
"AFE",2023,1133818271029.39,750503764,NA,NA,NA,0,1510.74295082335,NA,20.4362552243483,7.32035682921943
"AFE",2024,1205973813871.44,769294618,NA,NA,NA,0,1567.63583892828,NA,20.4609845724343,7.35732392835572
"AFG",1946,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1947,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1948,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1949,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1950,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1951,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1952,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1953,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1954,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1955,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1956,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1957,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1958,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1959,NA,NA,NA,-10,NA,0,NA,NA,NA,NA
"AFG",1960,NA,9035043,NA,-10,NA,0,NA,NA,16.0166212412666,NA
"AFG",1961,NA,9214083,NA,-10,NA,0,NA,NA,16.0362436324687,NA
"AFG",1962,NA,9404406,NA,-10,NA,0,NA,NA,16.056688860828,NA
"AFG",1963,NA,9604487,NA,-10,NA,0,NA,NA,16.077740943076,NA
"AFG",1964,NA,9814318,NA,-7,NA,0,NA,NA,16.0993528977971,NA
"AFG",1965,NA,10036008,NA,-7,NA,0,NA,NA,16.1216899835985,NA
"AFG",1966,NA,10266395,NA,-7,NA,0,NA,NA,16.1443864978866,NA
"AFG",1967,NA,10505959,NA,-7,NA,0,NA,NA,16.1674531779565,NA
"AFG",1968,NA,10756922,NA,-7,NA,0,NA,NA,16.1910600122955,NA
"AFG",1969,NA,11017409,NA,-7,NA,0,NA,NA,16.2149872160771,NA
"AFG",1970,NA,11290128,NA,-7,NA,0,NA,NA,16.2394392735284,NA
"AFG",1971,NA,11567667,NA,-7,NA,0,NA,NA,16.2637244366593,NA
"AFG",1972,NA,11853696,NA,-7,NA,0,NA,NA,16.2881502756493,NA
"AFG",1973,NA,12157999,NA,-7,NA,0,NA,NA,16.3134978650404,NA
"AFG",1974,NA,12469127,NA,-7,NA,0,NA,NA,16.3387663071863,NA
"AFG",1975,NA,12773954,NA,-7,NA,0,NA,NA,16.3629188120325,NA
"AFG",1976,NA,13059851,NA,-7,NA,0,NA,NA,16.3850532728654,NA
"AFG",1977,NA,13340756,NA,-7,NA,0,NA,NA,16.4063342685101,NA
"AFG",1978,NA,13611441,NA,0,NA,0,NA,NA,16.4264212470538,NA
"AFG",1979,NA,13655567,NA,NA,NA,0,NA,NA,16.4296578352794,NA
"AFG",1980,NA,13169311,NA,NA,NA,0,NA,NA,16.3933997564815,NA
"AFG",1981,NA,11937581,NA,NA,NA,0,NA,NA,16.2952020490884,NA
"AFG",1982,NA,10991378,NA,NA,NA,0,NA,NA,16.2126217052347,NA
"AFG",1983,NA,10917982,NA,NA,NA,0,NA,NA,16.2059217126689,NA
"AFG",1984,NA,11190221,NA,NA,NA,0,NA,NA,16.2305508298697,NA
"AFG",1985,NA,11426852,NA,NA,NA,0,NA,NA,16.2514765822641,NA
"AFG",1986,NA,11420074,NA,NA,NA,0,NA,NA,16.250883242031,NA
"AFG",1987,NA,11387818,NA,NA,NA,0,NA,NA,16.2480547455172,NA
"AFG",1988,NA,11523298,NA,NA,NA,0,NA,NA,16.2598814569826,NA
"AFG",1989,NA,11874088,NA,-8,NA,0,NA,NA,16.2898691049357,NA
"AFG",1990,NA,12045660,NA,-8,NA,0,NA,NA,16.3042149870505,NA
"AFG",1991,NA,12238879,NA,-8,NA,0,NA,NA,16.320128245887,NA
"AFG",1992,NA,13278974,NA,0,NA,0,NA,NA,16.4016924399918,NA
"AFG",1993,NA,14943172,NA,0,NA,0,NA,NA,16.5197650310635,NA
"AFG",1994,NA,16250794,NA,0,NA,0,NA,NA,16.6036523270848,NA
"AFG",1995,NA,17065836,NA,0,NA,0,NA,NA,16.6525891282821,NA
"AFG",1996,NA,17763266,NA,-7,NA,0,NA,NA,16.6926431750178,NA
"AFG",1997,NA,18452091,NA,-7,NA,0,NA,NA,16.7306882553624,NA
"AFG",1998,NA,19159996,NA,-7,NA,0,NA,NA,16.7683351217387,NA
"AFG",1999,NA,19887785,NA,-7,NA,0,NA,NA,16.8056162821352,NA
"AFG",2000,3521418059.92345,20130327,NA,-7,NA,0,174.930991430167,NA,16.8177380418954,5.16439156146838
"AFG",2001,2813571753.87253,20284307,NA,NA,86.39,0,138.706821676113,NA,16.8253580908644,4.93236250906818
"AFG",2002,3825701438.99963,21378117,9.44339085,NA,86.52,0,178.954088379235,16.8993340077056,16.8778783867171,5.18712928344022
"AFG",2003,4520946818.54581,22733049,8.94125843,NA,86.64,0,198.871115728726,17.7815803999298,16.939330326736,5.29265695524774
"AFG",2004,5224896718.67782,23560654,9.80847359,NA,86.77,0,221.763653873013,21.7516294223535,16.9750886752758,5.40161219256589
"AFG",2005,6203256538.70967,24404567,9.94828892,NA,86.89,0,254.184249149336,25.2869834945086,17.0102808448801,5.53805939440184
"AFG",2006,6971758282.29351,25424094,10.62276554,NA,87.01,0,274.218553561575,29.1295940120254,17.0512078650457,5.61392542917743
"AFG",2007,9747886187.39393,25909852,9.90467453,NA,87.13,0,376.223152003876,37.2636787124911,17.0701338404417,5.93018245671674
"AFG",2008,10109297047.5432,26482622,10.25649548,NA,87.24,0,381.73323802844,39.1524523040446,17.091999302258,5.94472203489228
"AFG",2009,12416152732.0567,27466101,9.81848717,NA,87.36,0,452.053705477042,44.384835073773,17.1284631113393,6.11380099020109
"AFG",2010,15856668555.8336,28284089,8.56967163,NA,87.47,0,560.621505463146,48.0434221053541,17.1578099783567,6.32904599950604
"AFG",2011,17805098206.3141,29347708,8.56190777,NA,87.59,0,606.694676337726,51.9446386335361,17.1947250091959,6.4080256601244
"AFG",2012,19907329777.5872,30560034,7.89716864,NA,87.7,0,651.417134470047,51.4435096589552,17.2352036348274,6.47915019656442
"AFG",2013,20146416757.5987,31622704,8.80596447,NA,87.81,0,637.0870991171,56.1016635912055,17.2693859015859,6.45690637953287
"AFG",2014,20497128555.6972,32792523,9.52887821,-1,87.93,0,625.054941813937,59.5607241510364,17.3057110900511,6.43783955277512
"AFG",2015,19134221644.7325,33831764,10.10534763,-1,88.04,0,565.569730408751,57.1527873478581,17.3369106824658,6.33783359548537
"AFG",2016,18116572395.0772,34700612,11.81859016,-1,88.14,0,522.082215583898,61.7027573581086,17.3622678816492,6.25782507659922
"AFG",2017,18753456497.8159,35688935,12.62081718,-1,NA,0,525.469770891619,66.3185791203961,17.3903512547297,6.26429266419356
"AFG",2018,18053222687.4126,36743039,14.20841885,-1,NA,0,491.337221382603,69.8112503799919,17.4194593507159,6.1971306973116
"AFG",2019,18799444490.1128,37856121,14.83131981,NA,NA,0,496.6025042585,73.652705591047,17.449303242078,6.20778991586945
"AFG",2020,19955929052.1496,39068979,15.53361416,NA,NA,0,510.787063366811,79.3436916025951,17.4808393341072,6.23595279761764
"AFG",2021,14259995441.0759,40000412,21.508461,NA,NA,0,356.496214115892,76.6768491795931,17.5044003120252,5.8763236202072
"AFG",2022,14497243872.1337,40578842,23.0881691,NA,NA,0,357.261152798143,82.4850590866446,17.51875735573,5.87846703479195
"AFG",2023,17152234636.8715,41454761,NA,NA,NA,0,413.757894705303,NA,17.5401132942282,6.02528100736797
"AFG",2024,NA,42647492,NA,NA,NA,0,NA,NA,17.5684790259525,NA
"AFW",1960,11905107707.3341,97630925,NA,NA,NA,0,121.939925360065,NA,18.3967048557037,4.8035285083757
"AFW",1961,12708033250.0511,99706674,NA,NA,NA,0,127.454188774275,NA,18.4177431735141,4.84775699630225
"AFW",1962,13630920944.3637,101854756,NA,NA,NA,0,133.827044309681,NA,18.4390583956686,4.89654825215515
"AFW",1963,14469258364.511,104089175,NA,NA,NA,0,139.008291347405,NA,18.4607585416268,4.93453358133303
"AFW",1964,15803936677.0543,106388440,NA,NA,NA,0,148.549378833399,NA,18.4826074823528,5.00091742036772
"AFW",1965,16921238011.6515,108772632,NA,NA,NA,0,155.565216180955,NA,18.5047703166259,5.04706504035918
"AFW",1966,18034328957.9001,111246953,NA,NA,NA,0,162.110767725028,NA,18.5272630898715,5.08827985296996
"AFW",1967,16493846012.266,113795019,NA,NA,NA,0,144.943479575903,NA,18.5499093089271,4.9763438704021
"AFW",1968,17022944324.6226,116444636,NA,NA,NA,0,146.189166881183,NA,18.5729264905459,4.98490144663036
"AFW",1969,19301601790.523,119203521,NA,NA,NA,0,161.921406587671,NA,18.5963428507499,5.08711107299116
"AFW",1970,26697431082.3629,122086536,NA,NA,NA,0,218.67629271063,NA,18.6202406627304,5.38759252084958
"AFW",1971,24497038201.0775,125072948,NA,NA,NA,0,195.862003677066,NA,18.6444077090477,5.27741034838974
"AFW",1972,29489666871.2773,128176494,NA,NA,NA,0,230.070787170051,NA,18.6689187315053,5.4383870318762
"AFW",1973,36891334761.3687,131449942,NA,NA,NA,0,280.649304214746,NA,18.6941366679077,5.63710586219307
"AFW",1974,49688193509.1868,134911581,NA,NA,NA,0,368.301914045369,NA,18.7201301662701,5.90890302041109
"AFW",1975,57280847676.038,138569918,NA,NA,NA,0,413.371448166968,NA,18.746885579316,6.02434657898677
"AFW",1976,68386320278.5055,142337272,NA,NA,NA,0,480.452655285578,NA,18.7737099542731,6.17472869137171
"AFW",1977,71790695365.6203,146258576,NA,NA,NA,0,490.847766531108,NA,18.8008866816733,6.19613403192161
"AFW",1978,78779099935.3317,150402616,NA,NA,NA,0,523.788096447283,NA,18.8288263629458,6.26108720643792
"AFW",1979,96682239333.0411,154721711,NA,NA,NA,0,624.878297351825,NA,18.8571386482948,6.4375569065381
"AFW",1980,120501079995.998,159166518,NA,NA,NA,0,757.075555274747,NA,18.8854614951851,6.62946305727425
"AFW",1981,216911025160.232,163762473,NA,NA,NA,0,1324.54658986636,NA,18.9139276005711,7.18882548353052
"AFW",1982,195917937082.039,168585118,NA,NA,NA,0,1162.13067562725,NA,18.942951331546,7.05801038859952
"AFW",1983,151222762742.658,173255157,NA,NA,NA,0,872.832678467735,NA,18.970275961825,6.7717438747755
"AFW",1984,131218159345.846,177880746,NA,NA,NA,0,737.674887791656,NA,18.9966239174365,6.60350319609037
"AFW",1985,137802915726.013,182811038,NA,NA,NA,0,753.799755384645,NA,19.0239635980935,6.62512675632336
"AFW",1986,109237001606.148,187889141,NA,NA,NA,0,581.390712761564,NA,19.0513626713353,6.36542301407487
"AFW",1987,112294774135.922,193104347,NA,NA,NA,0,581.523802444085,NA,19.0787412587974,6.36565190395691
"AFW",1988,111227154872.419,198485027,NA,NA,NA,0,560.380581616461,NA,19.106224224516,6.32861616292827
"AFW",1989,103934371472.964,204062274,NA,NA,NA,0,509.326733627226,NA,19.1339357699306,6.23308972343624
"AFW",1990,123711320144.881,209566031,NA,NA,NA,0,590.321434989056,NA,19.1605494314374,6.38066719361356
"AFW",1991,129941884295.923,215178709,NA,NA,NA,0,603.878910231416,NA,19.1869794454838,6.40337369808675
"AFW",1992,124599331018.712,221191375,NA,NA,NA,0,563.310079422003,NA,19.2145388349897,6.33383023926446
"AFW",1993,129732603621.549,227246778,NA,NA,NA,0,570.888638172678,NA,19.2415471127035,6.34719416116538
"AFW",1994,134776833881.573,233360104,NA,NA,NA,0,577.548739357662,NA,19.268093329187,6.35879283599083
"AFW",1995,207176966730.608,239801875,NA,NA,NA,0,863.950570572511,NA,19.295323619543,6.76151555718198
"AFW",1996,262600874773.758,246415446,NA,NA,NA,0,1065.68349929557,NA,19.3225294743472,6.97137165566477
"AFW",1997,275742249999.581,253207584,NA,NA,NA,0,1088.99680508614,NA,19.3497202003924,6.99301218912346
"AFW",1998,296152427996.975,260297834,NA,NA,NA,0,1137.74449616425,NA,19.3773370487623,7.03680306941131
"AFW",1999,139468349993.665,267506298,NA,NA,NA,0,521.364734349787,NA,19.4046536679484,6.25644986275201
"AFW",2000,142140075688.035,274968446,3.46285171732198,NA,NA,0,516.93231625579,17.9005995908559,19.4321669072293,6.24791194960504
"AFW",2001,150058483260.659,282780717,3.48686742946344,NA,NA,0,530.653167771192,18.5031724704297,19.4601823036647,6.27410863979558
"AFW",2002,179390065281.314,290841795,3.14040186277361,NA,NA,0,616.796032637998,19.3698740984774,19.4882900175054,6.42453839005917
"AFW",2003,207754986323.249,299142845,4.43764004218445,NA,NA,0,694.500937581338,30.8194516994559,19.5164317597473,6.54319351220261
"AFW",2004,258566656910.949,307725100,4.27937776415308,NA,NA,0,840.252085094615,35.9575608923716,19.5447174099261,6.73370194811908
"AFW",2005,317096476047.265,316588476,4.13231116975231,NA,NA,0,1001.60460688173,41.3894190469273,19.5731133055068,6.90935859985775
"AFW",2006,402724221239.257,325663158,4.0602313872445,NA,NA,0,1236.62812739554,50.2099633720075,19.6013741474836,7.12014370261667
"AFW",2007,471537814858.507,334984176,3.84555184980538,NA,NA,0,1407.64205786994,54.1316051950561,19.6295938528528,7.24967128413571
"AFW",2008,575059454850.507,344586109,3.65487135049645,NA,NA,0,1668.84108160758,60.9939945769905,19.6578545707407,7.41988470139771
"AFW",2009,515474028936.376,354343844,3.77440959219201,NA,NA,0,1454.72833143498,54.9074056820166,19.6857783104155,7.28257444838201
"AFW",2010,606280114370.887,364358270,3.53343608253321,NA,NA,0,1663.96693663873,58.7952081406154,19.7136481997782,7.41695975137529
"AFW",2011,691187455140.185,374790143,3.50917780913662,NA,NA,0,1844.1985949993,64.7162078521246,19.741876808623,7.51980009625641
"AFW",2012,748126849686.918,385360349,3.48115653658556,NA,NA,0,1941.36955612659,67.5821132023829,19.7696894259325,7.57114895975339
"AFW",2013,844202569830.553,396030207,3.6091851488304,NA,NA,0,2131.66206746081,76.9356307620467,19.7970010466126,7.66465726777917
"AFW",2014,903933677159.723,406992047,3.63725925102761,NA,NA,0,2221.01066549766,80.7839158971234,19.8243042026754,7.70571762599801
"AFW",2015,778022060796.81,418127845,3.87204089971725,NA,NA,0,1860.72769393488,72.0481373415241,19.851297793009,7.52872292349378
"AFW",2016,700028171710.17,429454743,3.83469623415834,NA,NA,0,1630.03944681121,62.5070612821649,19.8780269224746,7.39635949400566
"AFW",2017,694051344215.045,440882906,3.74252858246796,NA,NA,0,1574.23056047232,58.9160286796221,19.9042898788803,7.36152189885514
"AFW",2018,777840407639.927,452195915,3.30462450428005,NA,NA,0,1720.14027955102,56.8441771860342,19.9296260841539,7.45016112436033
"AFW",2019,833288902800.025,463365429,3.32897540102703,NA,NA,0,1798.34068458315,59.8663190164342,19.9540265642448,7.49461967682846
"AFW",2020,797295175501.973,474569351,3.89296420486982,NA,NA,0,1680.03933212698,65.4033298274372,19.9779183212882,7.42657248410359
"AFW",2021,858114511231.434,485920997,4.15231880504646,NA,NA,0,1765.9547879785,73.3280727498494,20.0015566110377,7.476446779465
"AFW",2022,893639944629.861,497387180,4.20982209551871,NA,NA,0,1796.66863273368,75.6365530840764,20.0248793149765,7.49368946952024
"AFW",2023,814728528754.188,509398589,NA,NA,NA,0,1599.39298291654,NA,20.0487413505804,7.37737945056576
"AFW",2024,670025655309.603,521764076,NA,NA,NA,0,1284.15444092322,NA,20.0727260819956,7.15785575810957
"AGO",1960,NA,5231654,NA,NA,NA,0,NA,NA,15.4702380384339,NA
"AGO",1961,NA,5301583,NA,NA,NA,0,NA,NA,15.4835160131719,NA
"AGO",1962,NA,5354310,NA,NA,NA,0,NA,NA,15.4934124020213,NA
"AGO",1963,NA,5408320,NA,NA,NA,0,NA,NA,15.503449066552,NA
"AGO",1964,NA,5464187,NA,NA,NA,0,NA,NA,15.5137259036588,NA
"AGO",1965,NA,5521981,NA,NA,NA,0,NA,NA,15.524247230684,NA
"AGO",1966,NA,5581386,NA,NA,NA,0,NA,NA,15.5349476906113,NA
"AGO",1967,NA,5641807,NA,NA,NA,0,NA,NA,15.5457149622312,NA
"AGO",1968,NA,5702699,NA,NA,NA,0,NA,NA,15.5564501295068,NA
"AGO",1969,NA,5763685,NA,NA,NA,0,NA,NA,15.5670875850593,NA
"AGO",1970,NA,5852788,NA,NA,NA,0,NA,NA,15.5824286868759,NA
"AGO",1971,NA,5991102,NA,NA,NA,0,NA,NA,15.6057859264594,NA
"AGO",1972,NA,6174262,NA,NA,NA,0,NA,NA,15.6358999191659,NA
"AGO",1973,NA,6388528,NA,NA,NA,0,NA,NA,15.6700144398794,NA
"AGO",1974,NA,6613367,NA,NA,NA,0,NA,NA,15.7046034618657,NA
"AGO",1975,NA,6842947,NA,NA,NA,0,NA,NA,15.7387290447636,NA
"AGO",1976,NA,7074664,NA,-7,NA,0,NA,NA,15.7720305091998,NA
